Time,Bus21,Bus22,Bus23,Bus24,Bus25,Bus26,Bus27,Bus28,Bus29,Bus30,Bus31,Bus32,Bus33,Bus34,Bus35,Bus36,Bus37,Bus38,Bus39
1.261667,0.984919,1.018793,1.016497,0.977498,0.991382,1.001556,0.977503,1.033529,1.045691,1.030645,0.761464,0.737748,0.992734,1.07485,1.032108,1.066607,0.974374,1.051845,0.943699
1.271667,0.993605,1.026564,1.024231,0.986828,1.002424,1.012994,0.988539,1.045021,1.056921,1.038936,0.772676,0.74696,0.999013,1.080087,1.038681,1.072855,0.98441,1.061765,0.947884
1.281667,1.002467,1.034484,1.032114,0.996356,1.013532,1.024605,0.99976,1.056725,1.06837,1.047321,0.784548,0.75683,1.005405,1.0854,1.045375,1.079208,0.994483,1.071902,0.952169
1.291667,1.011474,1.042527,1.040121,1.006048,1.024654,1.036339,1.011121,1.068591,1.07999,1.055769,0.797034,0.767334,1.01189,1.090772,1.052169,1.085647,1.00454,1.082217,0.956541
1.301667,1.020562,1.050641,1.048196,1.015836,1.035719,1.048118,1.022544,1.080546,1.09171,1.064234,0.810023,0.778385,1.01843,1.096175,1.059025,1.092133,1.014513,1.092653,0.960986
1.311667,1.029695,1.058795,1.05631,1.02568,1.046674,1.059888,1.033977,1.092534,1.103478,1.072684,0.823452,0.789941,1.025003,1.101589,1.065918,1.098643,1.02435,1.103164,0.965486
1.321667,1.038843,1.066963,1.064436,1.035544,1.05747,1.071598,1.045373,1.104504,1.115245,1.081085,0.83726,0.801964,1.031589,1.107,1.07283,1.105154,1.034002,1.113709,0.970021
1.331667,1.047973,1.075116,1.072546,1.045394,1.068061,1.083197,1.056683,1.116404,1.126958,1.089406,0.851382,0.81441,1.038168,1.11239,1.079737,1.111646,1.043425,1.124241,0.97457
1.341667,1.05705,1.083226,1.08061,1.05519,1.078402,1.094635,1.067862,1.128179,1.138564,1.097615,0.865747,0.82723,1.044717,1.117743,1.086619,1.118096,1.052583,1.134716,0.979108
1.351667,1.066037,1.091263,1.088597,1.064892,1.088444,1.105856,1.078854,1.139774,1.150009,1.105676,0.880275,0.840363,1.051215,1.12304,1.093452,1.124478,1.061427,1.145083,0.983611
1.361667,1.074898,1.099193,1.096476,1.074459,1.098145,1.116809,1.089612,1.151131,1.161236,1.113558,0.894879,0.853744,1.057639,1.128263,1.100211,1.130768,1.069928,1.155295,0.98805
1.371667,1.083592,1.106985,1.104212,1.083846,1.107464,1.127441,1.100082,1.162196,1.172192,1.121228,0.909464,0.867299,1.063962,1.133393,1.106869,1.13694,1.078054,1.165302,0.992398
1.381667,1.09208,1.114603,1.11177,1.09301,1.116361,1.1377,1.110214,1.172913,1.182822,1.128653,0.923933,0.880947,1.070161,1.138408,1.113402,1.142966,1.085779,1.175054,0.996626
1.391667,1.100321,1.122012,1.119115,1.101904,1.124797,1.147534,1.119958,1.183227,1.193071,1.135803,0.938181,0.8946,1.076208,1.143288,1.11978,1.148818,1.093078,1.184502,1.000704
1.401667,1.108271,1.129177,1.126212,1.110483,1.132738,1.156894,1.129262,1.193087,1.202888,1.142646,0.952102,0.908164,1.082076,1.148012,1.125975,1.154469,1.099932,1.193601,1.0046
1.411667,1.11589,1.136061,1.133024,1.118699,1.140148,1.165733,1.138077,1.202441,1.212221,1.149153,0.965588,0.921539,1.087739,1.152557,1.13196,1.159889,1.106324,1.202301,1.008286
1.421667,1.123135,1.142629,1.139514,1.126507,1.146997,1.174004,1.146357,1.211239,1.221023,1.155296,0.978534,0.934624,1.093167,1.156901,1.137707,1.165052,1.11224,1.21056,1.01173
1.431667,1.129969,1.148847,1.14565,1.133863,1.153258,1.181668,1.154059,1.219442,1.229254,1.161048,0.99084,0.947318,1.098334,1.161023,1.143187,1.169929,1.117669,1.21834,1.014906
1.441667,1.136354,1.154685,1.1514,1.140729,1.158907,1.18869,1.161146,1.227015,1.236878,1.166388,1.002412,0.959519,1.103215,1.164902,1.148376,1.174498,1.122604,1.22561,1.017785
1.451667,1.142259,1.160114,1.156735,1.147067,1.163924,1.195041,1.167585,1.233929,1.24387,1.171293,1.013164,0.971132,1.107786,1.16852,1.153252,1.178734,1.12704,1.232343,1.020345
1.461667,1.147654,1.165109,1.161632,1.152846,1.168295,1.200699,1.17335,1.240164,1.250207,1.175746,1.023026,0.982066,1.112024,1.171859,1.157794,1.182618,1.130975,1.238519,1.022562
1.471667,1.152517,1.16965,1.166069,1.15804,1.172009,1.205647,1.178419,1.245705,1.255875,1.179734,1.031937,0.992238,1.115911,1.174903,1.161983,1.186132,1.134409,1.244121,1.02442
1.481667,1.156828,1.17372,1.17003,1.162628,1.175062,1.209874,1.182779,1.250545,1.260866,1.183247,1.039853,1.001577,1.119431,1.177641,1.165807,1.189264,1.137345,1.249142,1.025904
1.491667,1.160578,1.177309,1.173505,1.166598,1.177452,1.21338,1.186425,1.254683,1.26518,1.186278,1.046746,1.010025,1.122571,1.180062,1.169254,1.192004,1.139787,1.253579,1.027003
1.501667,1.163759,1.18041,1.176487,1.169943,1.179182,1.216167,1.189356,1.258125,1.268822,1.188825,1.052603,1.017537,1.125322,1.182158,1.17232,1.194347,1.141735,1.257434,1.027713
1.511667,1.166374,1.183025,1.178978,1.172664,1.180271,1.218252,1.191584,1.260889,1.271809,1.190894,1.05743,1.024083,1.127682,1.183928,1.175002,1.196291,1.143218,1.260718,1.028031
1.521667,1.168429,1.185159,1.180984,1.17477,1.180731,1.219651,1.193124,1.262994,1.274157,1.192489,1.061244,1.029649,1.129649,1.185368,1.177303,1.19784,1.144236,1.263445,1.027961
1.531667,1.169939,1.186822,1.182514,1.176274,1.180584,1.220389,1.193997,1.264465,1.275892,1.193623,1.064081,1.034237,1.131227,1.186483,1.179229,1.199001,1.144806,1.265633,1.027511
1.541667,1.170922,1.188029,1.183584,1.177198,1.179856,1.220498,1.194233,1.265334,1.277043,1.19431,1.065984,1.037863,1.132425,1.187277,1.180791,1.199785,1.144944,1.267306,1.026693
1.551667,1.171403,1.1888,1.184216,1.177567,1.178577,1.220012,1.193865,1.265636,1.277644,1.194568,1.067012,1.040559,1.133255,1.18776,1.182001,1.200207,1.144671,1.268488,1.025522
1.561667,1.171409,1.189159,1.184431,1.177414,1.176783,1.218971,1.192932,1.265409,1.277729,1.19442,1.067228,1.042369,1.133731,1.18794,1.182876,1.200284,1.144008,1.26921,1.024017
1.571667,1.170974,1.189131,1.184257,1.176773,1.174511,1.217418,1.191475,1.264692,1.277337,1.193891,1.066704,1.043348,1.133871,1.187833,1.183436,1.200036,1.142978,1.269499,1.022199
1.581667,1.17013,1.188745,1.183723,1.175682,1.1718,1.215397,1.189538,1.263529,1.276506,1.193006,1.065514,1.043558,1.133696,1.187451,1.1837,1.199486,1.141607,1.269389,1.020094
1.591667,1.168916,1.188031,1.182859,1.174181,1.168693,1.212953,1.187166,1.261959,1.275277,1.191794,1.063736,1.04307,1.133227,1.186812,1.18369,1.198657,1.139921,1.26891,1.017726
1.601667,1.167366,1.18702,1.181696,1.172311,1.165232,1.210133,1.184406,1.260026,1.273687,1.190286,1.061446,1.041961,1.132488,1.185931,1.18343,1.197573,1.137948,1.268092,1.015123
1.611667,1.16552,1.185742,1.180267,1.170114,1.16146,1.206981,1.181304,1.257768,1.271774,1.188511,1.05872,1.040307,1.131502,1.184828,1.182942,1.196259,1.135716,1.266965,1.012313
1.621667,1.163413,1.184229,1.178601,1.16763,1.157421,1.203542,1.177903,1.255224,1.269574,1.1865,1.055632,1.038187,1.130292,1.183519,1.18225,1.194739,1.133255,1.265558,1.009325
1.631667,1.161081,1.18251,1.17673,1.164899,1.153158,1.199859,1.174248,1.252431,1.26712,1.184285,1.052252,1.03568,1.128884,1.182022,1.181376,1.19304,1.130594,1.263897,1.006189
1.641667,1.15856,1.180615,1.174683,1.16196,1.148712,1.195972,1.170381,1.249421,1.264443,1.181896,1.048646,1.032859,1.127298,1.180356,1.180341,1.191183,1.127762,1.262007,1.002932
1.651667,1.155874,1.178564,1.172483,1.15884,1.144121,1.191915,1.166335,1.246224,1.261569,1.17936,1.044873,1.029796,1.12553,1.178528,1.179164,1.189188,1.124788,1.259908,0.999582
1.661667,1.153072,1.176399,1.170169,1.155595,1.139432,1.187735,1.162162,1.242875,1.25853,1.176713,1.040995,1.026563,1.123665,1.176577,1.177872,1.187085,1.121704,1.257625,0.996168
1.671667,1.150174,1.174136,1.16776,1.152247,1.134679,1.183459,1.157887,1.239395,1.255347,1.17398,1.037063,1.023221,1.121687,1.174507,1.176482,1.18489,1.118539,1.255174,0.992717
1.681667,1.147232,1.171804,1.165279,1.148863,1.130005,1.179194,1.153617,1.235859,1.252083,1.171248,1.033217,1.019912,1.119587,1.17232,1.175002,1.182584,1.11537,1.252594,0.989332
1.691667,1.144244,1.169434,1.162769,1.145421,1.125251,1.174838,1.149259,1.232202,1.248686,1.168439,1.029337,1.016534,1.117465,1.170074,1.173482,1.180288,1.112143,1.249865,0.985888
1.701667,1.141231,1.167028,1.160225,1.141956,1.120534,1.17047,1.144888,1.228475,1.2452,1.165622,1.025529,1.013201,1.115274,1.16775,1.17191,1.177947,1.108916,1.247011,0.982479
1.711667,1.13822,1.164606,1.157668,1.138497,1.115887,1.166117,1.140534,1.224699,1.241642,1.162824,1.021831,1.009956,1.113038,1.165366,1.170304,1.175582,1.105715,1.244046,0.979129
1.721667,1.135232,1.162188,1.155118,1.135069,1.11134,1.161804,1.136222,1.220889,1.238027,1.160068,1.018277,1.006835,1.110773,1.162936,1.168678,1.173209,1.102567,1.24098,0.975857
1.731667,1.132288,1.159792,1.152594,1.131695,1.106921,1.157552,1.131978,1.217063,1.234369,1.157377,1.014897,1.003871,1.108496,1.160473,1.167048,1.170844,1.099498,1.237827,0.972683
1.741667,1.129407,1.157433,1.150111,1.128396,1.102658,1.153385,1.127824,1.213234,1.230683,1.154771,1.011717,1.001092,1.106222,1.15799,1.165426,1.168499,1.096531,1.234597,0.969625
1.751667,1.126603,1.155126,1.147683,1.125189,1.098575,1.14932,1.123781,1.209418,1.226982,1.152271,1.008759,0.998519,1.103955,1.155497,1.163824,1.166189,1.093688,1.231301,0.966701
1.761667,1.123898,1.152888,1.145327,1.122096,1.094696,1.14538,1.119872,1.205631,1.223281,1.149897,1.006047,0.996174,1.101727,1.153011,1.162255,1.163923,1.090992,1.227953,0.963927
1.771667,1.121304,1.150731,1.143056,1.119133,1.091043,1.141581,1.116115,1.201888,1.219594,1.147665,1.003596,0.99407,1.099537,1.15054,1.160731,1.161715,1.08846,1.224564,0.961315
1.781667,1.118835,1.148666,1.14088,1.116314,1.087635,1.137942,1.11253,1.198203,1.215935,1.145592,1.001423,0.99222,1.097399,1.148095,1.159262,1.159573,1.086111,1.221148,0.958881
1.791667,1.116505,1.146706,1.138813,1.113655,1.084491,1.13448,1.109134,1.194592,1.212321,1.143693,0.999539,0.990631,1.095323,1.145687,1.157858,1.157507,1.083961,1.217718,0.956634
1.801667,1.114325,1.144861,1.136864,1.111169,1.081626,1.131211,1.105945,1.191073,1.208768,1.141981,0.997956,0.98931,1.093322,1.143326,1.156528,1.155526,1.082024,1.214291,0.954587
1.811667,1.112307,1.143143,1.135045,1.108868,1.079056,1.128153,1.102979,1.187662,1.205291,1.140468,0.996681,0.988259,1.091405,1.14102,1.155282,1.153639,1.080312,1.210881,0.952749
1.821667,1.110461,1.141559,1.133363,1.106764,1.076794,1.12532,1.100252,1.184375,1.201909,1.139166,0.995719,0.987479,1.089582,1.138781,1.154128,1.151852,1.078835,1.207505,0.951128
1.831667,1.108797,1.14012,1.131827,1.104866,1.074849,1.122726,1.097777,1.18123,1.198639,1.138082,0.995073,0.986967,1.087864,1.136615,1.153074,1.150173,1.077601,1.204181,0.949731
1.841667,1.107322,1.138832,1.130446,1.103185,1.07323,1.120386,1.095569,1.178244,1.195498,1.137225,0.994746,0.98672,1.08626,1.134532,1.152128,1.148608,1.076617,1.200925,0.948564
1.851667,1.106045,1.137703,1.129226,1.101727,1.071946,1.118311,1.093639,1.175434,1.192506,1.1366,0.994735,0.98673,1.084778,1.132539,1.151296,1.147164,1.075887,1.197757,0.947632
1.861667,1.104972,1.136739,1.128173,1.1005,1.071001,1.116515,1.091998,1.172818,1.18968,1.136213,0.995038,0.986991,1.083427,1.130645,1.150584,1.145846,1.075413,1.194694,0.946939
1.871667,1.104108,1.135946,1.127293,1.099511,1.070398,1.115006,1.090656,1.17041,1.187036,1.136067,0.99565,0.987493,1.082215,1.128855,1.149999,1.144659,1.075197,1.191755,0.946488
1.881667,1.10346,1.13533,1.126591,1.098764,1.07014,1.113795,1.089621,1.168228,1.184593,1.136163,0.996563,0.988226,1.081151,1.127177,1.149546,1.143608,1.075237,1.188956,0.946279
1.891667,1.10303,1.134894,1.126071,1.098263,1.070227,1.11289,1.0889,1.166285,1.182367,1.136502,0.997769,0.989177,1.080242,1.125616,1.149229,1.142697,1.075531,1.186316,0.946315
1.901667,1.102822,1.134643,1.125737,1.098011,1.070657,1.112296,1.088497,1.164596,1.180372,1.137083,0.999259,0.990334,1.079494,1.124179,1.149052,1.141931,1.076076,1.183851,0.946593
1.911667,1.102733,1.134497,1.12551,1.097892,1.071256,1.111878,1.088271,1.163066,1.178529,1.137798,1.00087,0.991551,1.078863,1.122828,1.148962,1.14127,1.07677,1.181512,0.947011
1.921667,1.102979,1.134623,1.125555,1.098149,1.072373,1.111931,1.088523,1.161926,1.177043,1.13886,1.002897,0.993086,1.078451,1.12165,1.149075,1.140795,1.077801,1.179445,0.947777
1.931667,1.103454,1.134944,1.125796,1.098663,1.073824,1.112308,1.089102,1.161073,1.175828,1.140154,1.005171,0.994786,1.078223,1.120612,1.149341,1.140479,1.07907,1.177597,0.948778
1.941667,1.10416,1.135461,1.126234,1.099432,1.075602,1.11301,1.090008,1.160514,1.174892,1.141676,1.007675,0.996635,1.078184,1.119718,1.14976,1.140324,1.08057,1.175978,0.95001
1.951667,1.105093,1.136173,1.126868,1.100453,1.077699,1.114034,1.091235,1.160255,1.174241,1.143418,1.010392,0.998618,1.078336,1.118971,1.150334,1.140331,1.082292,1.174598,0.951465
1.961667,1.106251,1.137079,1.127697,1.101725,1.080105,1.115377,1.092778,1.160298,1.173881,1.14537,1.013303,1.000716,1.078681,1.118371,1.151063,1.140501,1.084228,1.173463,0.953137
1.971667,1.107632,1.138177,1.12872,1.103241,1.082809,1.117032,1.094631,1.160642,1.173812,1.147525,1.016388,1.002915,1.079223,1.117922,1.151946,1.140834,1.086369,1.172579,0.955016
1.981667,1.109229,1.139464,1.129934,1.104997,1.085799,1.118991,1.096785,1.161287,1.174035,1.149871,1.019627,1.005197,1.079963,1.117624,1.152982,1.141332,1.088706,1.171947,0.957093
1.991667,1.111039,1.140938,1.131336,1.106986,1.089064,1.121246,1.099227,1.162226,1.174546,1.152397,1.022998,1.007546,1.080902,1.117477,1.154169,1.141994,1.09123,1.171569,0.959355
2.001667,1.113053,1.142592,1.13292,1.109199,1.092588,1.123783,1.101947,1.163453,1.175339,1.155091,1.026479,1.009944,1.082038,1.11748,1.155505,1.142819,1.09393,1.17144,0.96179
2.011667,1.115329,1.144477,1.134739,1.111699,1.096445,1.126662,1.105004,1.165009,1.176449,1.157992,1.030113,1.012431,1.083431,1.117669,1.157024,1.143853,1.096852,1.171584,0.964434
2.021667,1.117717,1.146467,1.136664,1.114319,1.100422,1.129705,1.108215,1.166767,1.177769,1.160968,1.033731,1.014869,1.084951,1.117962,1.158638,1.144999,1.099867,1.171932,0.96716
2.031667,1.120278,1.148614,1.138751,1.117129,1.104607,1.132983,1.111652,1.168775,1.179336,1.164069,1.037384,1.017308,1.086663,1.118398,1.160383,1.1463,1.103025,1.172507,0.970014
2.041667,1.123002,1.15091,1.140989,1.120115,1.108979,1.136474,1.115293,1.171015,1.181136,1.167276,1.041049,1.019732,1.088561,1.118969,1.162252,1.147752,1.106313,1.173297,0.972977
2.051667,1.125872,1.153342,1.143367,1.12326,1.11352,1.140157,1.119117,1.173466,1.183149,1.170574,1.0447,1.022127,1.090636,1.11967,1.164236,1.14935,1.109721,1.174287,0.97603
2.061667,1.128873,1.155898,1.145873,1.126547,1.118205,1.144008,1.123099,1.176108,1.185355,1.173944,1.048312,1.02448,1.092881,1.120492,1.166325,1.151088,1.113235,1.17546,0.979156
2.071667,1.131988,1.158562,1.148492,1.129955,1.123011,1.148,1.127213,1.178914,1.187729,1.177367,1.051862,1.026778,1.095286,1.121427,1.168508,1.152957,1.116841,1.176798,0.982333
2.081667,1.135164,1.161286,1.151174,1.133432,1.127891,1.152089,1.13141,1.181851,1.190242,1.180812,1.055312,1.029006,1.097785,1.122439,1.170748,1.154902,1.120504,1.178277,0.98553
2.091667,1.138454,1.164125,1.15398,1.13703,1.13288,1.156295,1.135718,1.184918,1.192886,1.184291,1.058672,1.031167,1.100483,1.123572,1.173084,1.157011,1.124256,1.179885,0.988757
2.101667,1.141792,1.167017,1.156845,1.140678,1.13791,1.160555,1.14007,1.188065,1.195619,1.187761,1.061897,1.033239,1.103301,1.124782,1.175472,1.159217,1.128052,1.181589,0.991972
2.111667,1.145153,1.169941,1.159749,1.144351,1.142952,1.164838,1.144434,1.191263,1.198411,1.191201,1.064965,1.035214,1.106218,1.126054,1.177894,1.161506,1.131873,1.183364,0.995153
2.121667,1.148517,1.17288,1.162673,1.148026,1.147977,1.169114,1.148781,1.194481,1.201232,1.194589,1.067855,1.037085,1.109247,1.127382,1.180334,1.163865,1.135699,1.185185,0.998279
2.131667,1.151844,1.1758,1.165586,1.151662,1.152952,1.173345,1.15307,1.197685,1.20405,1.197902,1.070548,1.038844,1.112305,1.128727,1.182769,1.166272,1.13951,1.187023,1.001328
2.141667,1.155113,1.178681,1.168466,1.155235,1.157848,1.1775,1.157273,1.200843,1.206833,1.201119,1.073028,1.040487,1.115406,1.130085,1.185181,1.16871,1.143284,1.188853,1.004282
2.151667,1.158305,1.18151,1.171305,1.158724,1.162634,1.181549,1.16136,1.203926,1.209553,1.204218,1.075281,1.042011,1.11853,1.131439,1.187558,1.17119,1.147001,1.190648,1.007119
2.161667,1.161371,1.184237,1.174042,1.16208,1.167278,1.185453,1.165288,1.206897,1.212175,1.207176,1.077294,1.043411,1.121645,1.132759,1.189866,1.173619,1.150637,1.19238,1.009822
2.171667,1.164288,1.186841,1.176664,1.165278,1.171753,1.189186,1.169032,1.209729,1.214672,1.209976,1.07906,1.044688,1.124724,1.134029,1.19208,1.176012,1.154177,1.194022,1.012372
2.181667,1.167025,1.189297,1.179142,1.168287,1.176022,1.19271,1.172554,1.212388,1.217013,1.212594,1.080572,1.04584,1.127736,1.135226,1.194183,1.178341,1.157585,1.19555,1.014755
2.191667,1.169552,1.191576,1.181448,1.171072,1.180061,1.195999,1.175825,1.214848,1.21917,1.215012,1.081826,1.046867,1.130651,1.136326,1.196152,1.180579,1.160847,1.196937,1.016955
2.201667,1.171838,1.193648,1.18355,1.173603,1.183839,1.199021,1.178815,1.21708,1.221117,1.217212,1.082821,1.047769,1.133437,1.137306,1.197962,1.182695,1.163938,1.198161,1.01896
2.211667,1.173851,1.195485,1.185418,1.175847,1.187331,1.201747,1.181492,1.219056,1.222826,1.219178,1.083557,1.048545,1.136059,1.138143,1.19959,1.184658,1.166839,1.199198,1.020758
2.221667,1.175559,1.197056,1.18702,1.17777,1.19051,1.204152,1.18383,1.220751,1.224273,1.220892,1.084036,1.049195,1.138482,1.138811,1.201012,1.186436,1.169527,1.200026,1.022341
2.231667,1.176933,1.198332,1.188326,1.179343,1.193353,1.206208,1.185799,1.222142,1.225434,1.222342,1.084263,1.049716,1.140672,1.139286,1.202203,1.187996,1.171982,1.200623,1.023699
2.241667,1.177944,1.199284,1.189305,1.180534,1.195835,1.207892,1.187377,1.223205,1.226288,1.223513,1.084241,1.050108,1.142592,1.139544,1.20314,1.189305,1.174185,1.200971,1.024829
2.251667,1.178552,1.199876,1.18992,1.181306,1.197935,1.209178,1.188531,1.223916,1.226811,1.224392,1.083976,1.050364,1.144182,1.139553,1.20379,1.190325,1.176116,1.201049,1.025725
2.261667,1.178754,1.200102,1.19016,1.181652,1.19964,1.210054,1.189256,1.224263,1.226991,1.224974,1.083474,1.050484,1.145467,1.139309,1.204151,1.191031,1.177762,1.200844,1.026387
2.271667,1.178575,1.199985,1.190052,1.181599,1.200947,1.210532,1.189567,1.224257,1.226838,1.225266,1.082807,1.050517,1.14647,1.138823,1.204242,1.191454,1.179127,1.200361,1.026812
2.281667,1.177863,1.199378,1.189439,1.180994,1.201813,1.210529,1.189362,1.223822,1.226277,1.225229,1.08185,1.050348,1.146952,1.137979,1.20394,1.191421,1.180156,1.199542,1.027016
2.291667,1.176673,1.198331,1.188374,1.179893,1.202244,1.21007,1.188675,1.222975,1.225327,1.224875,1.080678,1.050022,1.147023,1.136816,1.203282,1.190986,1.18086,1.198395,1.02699
2.301667,1.174987,1.196825,1.186837,1.178278,1.202232,1.209143,1.187495,1.221707,1.223975,1.224202,1.079292,1.049529,1.146651,1.135312,1.202254,1.190122,1.18123,1.19691,1.026741
2.311667,1.172791,1.194846,1.184811,1.176135,1.201771,1.207741,1.185814,1.220006,1.222211,1.223209,1.077698,1.048862,1.145814,1.133454,1.200841,1.188804,1.18126,1.195076,1.026275
2.321667,1.17008,1.192384,1.182286,1.17346,1.200862,1.205861,1.18363,1.217868,1.220029,1.221899,1.075901,1.048012,1.144496,1.13123,1.199034,1.187016,1.180945,1.192886,1.025603
2.331667,1.166851,1.189435,1.179257,1.17025,1.199505,1.203503,1.180944,1.215289,1.217425,1.220277,1.073905,1.046973,1.14269,1.128633,1.196827,1.184744,1.180284,1.190333,1.024735
2.341667,1.163107,1.186,1.175725,1.16651,1.19771,1.200671,1.177763,1.212269,1.214396,1.218348,1.071717,1.045738,1.140396,1.125658,1.194217,1.181983,1.17928,1.187413,1.023683
2.351667,1.158858,1.182084,1.171694,1.162252,1.195485,1.197375,1.174097,1.208811,1.210944,1.216123,1.069346,1.044305,1.137617,1.122305,1.191207,1.17873,1.177938,1.184124,1.022461
2.361667,1.154119,1.1777,1.167178,1.15749,1.192846,1.193625,1.169963,1.20492,1.207071,1.213615,1.066799,1.042671,1.134367,1.11858,1.187803,1.174992,1.176266,1.180467,1.021083
2.371667,1.148911,1.172864,1.162194,1.152249,1.18981,1.189438,1.165379,1.200603,1.202785,1.210836,1.064088,1.04084,1.130661,1.114489,1.184017,1.17078,1.174276,1.176443,1.019565
2.381667,1.14326,1.167599,1.156765,1.146555,1.1864,1.184834,1.16037,1.195874,1.198094,1.207805,1.061224,1.038814,1.126525,1.110046,1.179864,1.166112,1.171981,1.172055,1.017924
2.391667,1.137198,1.161933,1.150921,1.140443,1.18264,1.179837,1.154964,1.190747,1.193011,1.20454,1.058222,1.036601,1.121988,1.105266,1.175363,1.161014,1.169401,1.167313,1.016175
2.401667,1.130763,1.155899,1.144698,1.133951,1.178558,1.174473,1.149194,1.185239,1.18755,1.201062,1.055098,1.034213,1.117083,1.100171,1.17054,1.155514,1.166554,1.162223,1.014337
